season,play_id,yds_to_end,next_score
2021,932,24,7
2021,965,11,7
2021,986,10,7
2021,1008,10,7
2021,1086,91,7
2021,1107,82,7
2021,1128,83,7
2021,1160,78,7
2021,1181,77,7
2021,1209,67,7
2021,1230,61,7
2021,1251,59,7
2021,1274,64,7
2021,1302,44,7
2021,1323,31,7
2021,1344,29,7
2021,1372,8,7
2021,1432,79,0
2021,1453,76,0
2021,1486,68,0
2021,1514,35,0
2021,1542,30,0
2021,1586,19,0
2021,1607,15,0
2021,1630,20,0
2021,1658,22,0
2021,1703,17,0
2021,1803,77,3
2021,1824,60,3
2021,1845,56,3
2021,1866,58,3
2021,1885,61,3
2021,1904,80,-3
2021,1937,78,-3
2021,1964,75,-3
2021,1986,75,-3
2021,2005,63,3
2021,2028,68,3
2021,2056,62,3
2021,2080,59,3
2021,2108,40,3
2021,2133,36,3
2021,2154,32,3
2021,2175,28,3
2021,2196,34,3
2021,2231,39,3
2021,2259,32,3
2021,2281,32,3
2021,2315,75,-7
2021,2337,75,-7
2021,2358,69,-7
2021,2380,69,-7
2021,2399,73,7
2021,2420,70,7
2021,2452,70,7
2021,2474,70,7
2021,2502,59,7
2021,2541,59,7
2021,2562,55,7
2021,2584,55,7
2021,2603,91,-7
2021,2631,85,-7
2021,2659,88,-7
2021,2693,88,-7
2021,2735,56,7
2021,2756,48,7
2021,2777,44,7
2021,2798,42,7
2021,2821,47,7
2021,2845,40,7
2021,2887,40,7
2021,2954,79,3
2021,2982,67,3
2021,3004,67,3
2021,3037,61,3
2021,3059,61,3
2021,3087,45,3
2021,3109,45,3
2021,3137,39,3
2021,3170,28,3
2021,3217,23,3
2021,3251,18,3
2021,3273,18,3
2021,3301,9,3
2021,3320,17,3
2021,3343,12,3
2021,3377,7,3
2021,3435,11,3
2021,3457,89,-3
2021,3478,91,-3
2021,3516,89,-3
2021,3554,88,-3
2021,3573,52,3
2021,3597,50,3
2021,3625,25,3
2021,3664,8,3
2021,3686,8,3
2021,3708,8,3
2021,3738,19,3
2021,3779,44,0
2021,3800,35,0
2021,3821,33,0
2021,3859,33,0
2021,3880,37,0
2021,3901,29,0
2021,3922,75,0
2021,55,75,3
2021,84,61,3
2021,105,56,3
2021,134,50,3
2021,155,47,3
2021,179,48,3
2021,201,48,3
2021,226,83,-3
2021,247,78,-3
2021,266,93,-3
2021,290,86,-3
2021,315,28,3
2021,341,32,3
2021,370,22,3
2021,399,71,-3
2021,423,60,-3
2021,444,56,-3
2021,468,46,-3
2021,489,41,-3
2021,510,40,-3
2021,532,40,-3
2021,555,45,-3
2021,574,87,3
2021,619,93,3
2021,643,69,3
2021,664,57,3
2021,688,50,3
2021,709,44,3
2021,733,37,3
2021,754,31,3
2021,773,40,3
2021,816,31,3
2021,840,28,3
2021,874,75,3
2021,903,57,3
2021,938,52,3
2021,959,52,3
2021,992,33,3
2021,1016,31,3
2021,1040,27,3
2021,1063,27,3
2021,1115,61,3
2021,1137,61,3
2021,1160,56,3
2021,1192,66,3
2021,1214,66,3
2021,1255,48,3
2021,1276,40,3
2021,1297,35,3
2021,1321,14,3
2021,1342,9,3
2021,1385,4,3
2021,1406,1,3
2021,1428,1,3
2021,1472,11,3
2021,1494,11,3
2021,1537,88,-7
2021,1565,31,7
2021,1630,41,7
2021,1655,20,7
2021,1676,16,7
2021,1697,9,7
2021,1718,5,7
2021,1774,75,7
2021,1795,72,7
2021,1819,65,7
2021,1857,48,7
2021,1879,48,7
2021,1912,20,7
2021,1952,15,7
2021,1993,7,7
2021,2031,6,7
2021,2074,1,7
2021,2127,75,0
2021,2165,78,0
2021,2187,78,0
2021,2209,78,0
2021,2234,50,0
2021,2256,50,0
2021,2280,46,0
2021,2302,46,0
2021,2321,89,0
2021,2376,75,7
2021,2400,53,7
2021,2429,36,7
2021,2450,33,7
2021,2484,22,7
2021,2512,17,7
2021,2534,17,7
2021,2558,7,7
2021,2579,2,7
2021,2601,2,7
2021,2668,70,7
2021,2697,66,7
2021,2718,67,7
2021,2740,67,7
2021,2776,94,-7
2021,2797,85,-7
2021,2818,83,-7
2021,2839,77,-7
2021,2861,77,-7
2021,2880,86,-7
2021,2905,66,7
2021,2926,63,7
2021,2950,36,7
2021,2972,36,7
2021,2994,36,7
2021,3027,25,7
2021,3056,6,7
2021,3077,5,7
2021,3098,1,7
2021,3125,1,7
2021,3185,75,-7
2021,3206,72,-7
2021,3228,72,-7
2021,3250,72,-7
2021,3280,68,7
2021,3304,65,7
2021,3325,63,7
2021,3368,51,7
2021,3394,44,7
2021,3418,29,7
2021,3439,29,7
2021,3460,28,7
2021,3484,12,7
2021,3505,7,7
2021,3526,5,7
2021,3547,1,7
2021,3602,75,3
2021,3623,72,3
2021,3647,65,3
2021,3671,58,3
2021,3693,58,3
2021,3717,32,3
2021,3749,27,3
2021,3823,27,3
2021,3847,14,3
2021,3871,8,3
2021,3893,8,3
2021,3917,6,3
2021,3951,75,0
2021,3983,85,0
2021,4007,82,0
2021,4028,71,0
2021,4102,44,0
2021,4140,59,0
2021,4181,54,0
2021,4220,54,0
2021,4261,36,0
2021,62,69,3
2021,86,66,3
2021,107,65,3
2021,142,70,3
2021,164,70,3
2021,182,66,-3
2021,203,65,-3
2021,227,55,-3
2021,256,47,-3
2021,277,45,-3
2021,296,53,-3
2021,320,47,-3
2021,342,47,-3
2021,361,92,3
2021,382,90,3
2021,404,90,3
2021,428,88,3
2021,458,49,-3
2021,482,42,-3
2021,503,37,-3
2021,524,27,-3
2021,557,37,-3
2021,581,31,-3
2021,600,38,-3
2021,622,38,-3
2021,639,80,3
2021,660,76,3
2021,684,26,3
2021,705,24,3
2021,734,15,3
2021,758,15,3
2021,790,10,3
2021,812,10,3
2021,855,75,7
2021,876,72,7
2021,916,71,7
2021,940,25,7
2021,961,19,7
2021,982,11,7
2021,1045,77,3
2021,1069,61,3
2021,1090,57,3
2021,1114,40,3
2021,1135,41,3
2021,1157,41,3
2021,1181,31,3
2021,1204,25,3
2021,1238,25,3
2021,1264,19,3
2021,1288,18,3
2021,1334,86,-7
2021,1355,86,-7
2021,1379,83,-7
2021,1409,78,-7
2021,1443,78,-7
2021,1464,76,-7
2021,1486,76,-7
2021,1511,56,7
2021,1540,40,7
2021,1566,24,7
2021,1587,19,7
2021,1627,24,7
2021,1651,15,7
2021,1689,8,7
2021,1744,4,7
2021,1770,3,7
2021,1793,8,7
2021,1831,6,7
2021,1864,1,7
2021,1924,68,0
2021,1948,56,0
2021,1970,56,0
2021,2018,35,0
2021,2040,39,0
2021,2059,42,0
2021,2099,47,0
2021,2191,19,7
2021,2212,14,7
2021,2233,11,7
2021,2257,1,7
2021,2278,2,7
2021,2349,76,7
2021,2383,76,7
2021,2404,74,7
2021,2426,74,7
2021,2461,52,-7
2021,2482,50,-7
2021,2506,48,-7
2021,2525,55,-7
2021,2553,87,7
2021,2574,81,7
2021,2596,81,7
2021,2620,60,7
2021,2641,56,7
2021,2665,48,7
2021,2689,33,7
2021,2710,29,7
2021,2734,19,7
2021,2760,13,7
2021,2782,13,7
2021,2842,75,3
2021,2863,74,3
2021,2884,73,3
2021,2906,73,3
2021,2924,73,-3
2021,2955,73,-3
2021,2976,70,-3
2021,2998,70,-3
2021,3026,73,3
2021,3055,68,3
2021,3100,62,3
2021,3124,55,3
2021,3145,53,3
2021,3169,51,3
2021,3190,48,3
2021,3218,9,3
2021,3243,9,3
2021,3262,17,3
2021,3285,22,3
2021,3306,18,3
2021,3347,68,3
2021,3371,34,3
2021,3394,29,3
2021,3418,3,3
2021,3439,3,3
2021,3474,13,3
2021,3495,8,3
2021,3528,4,3
2021,3550,4,3
2021,3571,1,3
2021,3593,1,3
2021,3636,75,-7
2021,3657,70,-7
2021,3678,64,-7
2021,3716,69,-7
2021,3738,69,-7
2021,3776,69,-7
2021,3794,71,7
2021,3829,34,7
2021,3851,34,7
2021,3875,29,7
2021,3927,12,7
2021,3949,12,7
2021,3970,10,7
2021,4010,15,7
2021,55,75,3
2021,81,65,3
2021,102,48,3
2021,123,50,3
2021,147,34,3
2021,168,34,3
2021,192,16,3
2021,221,13,3
2021,242,12,3
2021,264,12,3
2021,298,75,-7
2021,319,74,-7
2021,341,74,-7
2021,365,76,-7
2021,383,80,7
2021,404,76,7
2021,450,72,7
2021,471,69,7
2021,492,77,7
2021,521,71,7
2021,548,47,7
2021,584,40,7
2021,605,36,7
2021,713,75,7
2021,734,72,7
2021,760,63,7
2021,783,68,7
2021,804,57,7
2021,825,55,7
2021,861,33,7
2021,884,28,7
2021,930,23,7
2021,951,8,7
2021,977,1,7
2021,1032,75,-3
2021,1058,73,-3
2021,1084,68,-3
2021,1113,74,-3
2021,1138,72,3
2021,1167,8,3
2021,1199,4,3
2021,1221,4,3
2021,1242,3,3
2021,1264,3,3
2021,1298,75,7
2021,1320,75,7
2021,1341,64,7
2021,1362,33,7
2021,1383,33,7
2021,1407,25,7
2021,1445,22,7
2021,1466,18,7
2021,1487,15,7
2021,1511,9,7
2021,1535,5,7
2021,1561,5,7
2021,1617,75,-3
2021,1639,75,-3
2021,1662,80,-3
2021,1686,76,-3
2021,1722,90,-3
2021,1758,85,3
2021,1779,80,3
2021,1819,71,3
2021,1843,60,3
2021,1872,48,3
2021,1896,34,3
2021,1918,34,3
2021,1957,34,3
2021,1979,34,3
2021,2013,75,0
2021,2071,75,3
2021,2100,60,3
2021,2124,34,3
2021,2145,30,3
2021,2166,10,3
2021,2188,10,3
2021,2209,14,3
2021,2233,4,3
2021,2258,90,-3
2021,2291,91,-3
2021,2315,89,-3
2021,2337,89,-3
2021,2367,45,3
2021,2394,37,3
2021,2415,28,3
2021,2436,27,3
2021,2460,20,3
2021,2493,25,3
2021,2528,11,3
2021,2550,11,3
2021,2582,20,3
2021,2604,20,3
2021,2628,10,3
2021,2662,75,7
2021,2698,70,7
2021,2724,49,7
2021,2745,51,7
2021,2776,53,-7
2021,2800,47,-7
2021,2824,32,-7
2021,2858,32,-7
2021,2879,30,-7
2021,2903,23,-7
2021,2989,75,-3
2021,3017,70,-3
2021,3046,79,-3
2021,3068,79,-3
2021,3087,65,3
2021,3108,50,3
2021,3129,45,3
2021,3154,20,3
2021,3175,19,3
2021,3196,12,3
2021,3225,7,3
2021,3260,9,3
2021,3298,6,3
2021,3319,5,3
2021,3360,75,0
2021,3382,75,0
2021,3409,75,0
2021,3431,75,0
2021,3456,68,0
2021,3479,66,0
2021,3500,60,0
2021,3538,59,0
2021,3557,88,0
2021,3614,71,0
2021,3642,62,0
2021,3675,27,0
2021,3699,13,0
2021,3721,13,0
2021,3745,10,0
2021,3767,10,0
2021,3789,90,0
2021,67,64,3
2021,96,61,3
2021,118,61,3
2021,142,20,3
2021,163,17,3
2021,200,27,3
2021,219,32,3
2021,243,23,3
2021,263,68,-3
2021,284,66,-3
2021,306,66,-3
2021,330,59,-3
2021,360,78,3
2021,387,67,3
2021,408,62,3
2021,432,58,3
2021,453,59,3
2021,472,91,-3
2021,501,79,-3
2021,540,55,-3
2021,561,45,-3
2021,582,39,-3
2021,606,45,-3
2021,625,52,-3
2021,643,93,3
2021,664,90,3
2021,686,90,3
2021,708,90,3
2021,727,51,-3
2021,748,51,-3
2021,770,51,-3
2021,799,45,-3
2021,818,91,3
2021,861,85,3
2021,882,78,3
2021,904,78,3
2021,928,66,3
2021,949,61,3
2021,978,55,3
2021,1002,21,3
2021,1024,21,3
2021,1048,18,3
2021,1091,10,3
2021,1112,9,3
2021,1134,9,3
2021,1156,9,3
2021,1197,74,0
2021,1221,46,0
2021,1242,41,0
2021,1264,41,0
2021,1283,48,0
2021,1308,83,0
2021,1332,79,0
2021,1356,65,0
2021,1378,65,0
2021,1399,63,0
2021,1432,58,0
2021,1456,50,0
2021,1482,52,0
2021,1543,42,0
2021,1581,40,0
2021,1610,34,0
2021,1648,34,0
2021,1670,65,0
2021,1703,64,0
2021,1729,60,0
2021,1759,51,0
2021,1800,42,0
2021,1824,35,0
2021,1846,35,0
2021,1902,45,0
2021,1959,75,-7
2021,1988,70,-7
2021,2009,65,-7
2021,2031,65,-7
2021,2052,64,-7
2021,2074,64,-7
2021,2104,87,7
2021,2125,82,7
2021,2147,82,7
2021,2184,91,7
2021,2208,87,7
2021,2227,62,-7
2021,2259,55,-7
2021,2283,37,-7
2021,2305,37,-7
2021,2329,29,-7
2021,2350,25,-7
2021,2371,18,-7
2021,2393,18,-7
2021,2422,12,-7
2021,2444,12,-7
2021,2466,12,-7
2021,2498,80,7
2021,2522,57,7
2021,2543,53,7
2021,2567,29,7
2021,2588,22,7
2021,2609,20,7
2021,2630,19,7
2021,2652,19,7
2021,2676,15,7
2021,2703,80,-7
2021,2724,79,-7
2021,2745,83,-7
2021,2767,83,-7
2021,2792,62,7
2021,2816,56,7
2021,2860,49,7
2021,2891,44,7
2021,2913,44,7
2021,2945,27,7
2021,2969,19,7
2021,2990,17,7
2021,3014,12,7
2021,3035,7,7
2021,3057,7,7
2021,3095,3,7
2021,3155,66,-7
2021,3176,54,-7
2021,3200,50,-7
2021,3221,45,-7
2021,3256,43,-7
2021,3283,80,7
2021,3304,76,7
2021,3328,26,7
2021,3349,24,7
2021,3373,17,7
2021,3394,15,7
2021,3415,10,7
2021,3448,6,7
2021,3469,4,7
2021,3490,4,7
2021,3528,2,7
2021,3588,76,0
2021,3612,68,0
2021,3657,68,0
2021,3683,64,0
2021,3705,64,0
2021,3750,64,0
2021,3779,54,0
2021,3803,46,0
2021,3825,46,0
2021,3860,37,0
2021,3900,37,0
2021,3936,51,0
2021,3958,51,0
2021,55,75,-3
2021,78,80,-3
2021,104,75,-3
2021,128,73,-3
2021,150,73,-3
2021,175,60,3
2021,196,59,3
2021,220,51,3
2021,241,48,3
2021,270,34,3
2021,291,33,3
2021,312,28,3
2021,334,28,3
2021,368,75,-3
2021,390,75,-3
2021,416,28,3
2021,438,28,3
2021,459,29,3
2021,488,16,3
2021,517,12,3
2021,538,20,3
2021,564,10,3
2021,605,76,-7
2021,626,70,-7
2021,650,67,-7
2021,671,67,-7
2021,696,65,-7
2021,733,46,7
2021,754,41,7
2021,773,43,7
2021,797,35,7
2021,818,33,7
2021,856,39,7
2021,885,28,7
2021,909,24,7
2021,930,21,7
2021,958,20,7
2021,1014,75,3
2021,1035,72,3
2021,1059,43,3
2021,1087,38,3
2021,1113,30,3
2021,1137,21,3
2021,1159,19,3
2021,1228,19,3
2021,1252,11,3
2021,1284,8,3
2021,1305,7,3
2021,1327,7,3
2021,1349,7,3
2021,1383,75,3
2021,1407,53,3
2021,1428,38,3
2021,1451,43,3
2021,1470,48,3
2021,1499,41,3
2021,1522,36,3
2021,1546,27,3
2021,1567,23,3
2021,1588,19,3
2021,1628,14,3
2021,1649,19,3
2021,1671,19,3
2021,1719,11,3
2021,1760,70,3
2021,1783,75,3
2021,1807,69,3
2021,1848,62,3
2021,1889,51,3
2021,1913,47,3
2021,1935,47,3
2021,1957,47,3
2021,2021,12,3
2021,2078,75,-7
2021,2099,76,-7
2021,2129,86,-7
2021,2153,72,-7
2021,2186,62,7
2021,2207,59,7
2021,2231,54,7
2021,2253,54,7
2021,2272,92,-7
2021,2357,91,-7
2021,2376,98,-7
2021,2398,98,-7
2021,2427,43,7
2021,2451,29,7
2021,2475,14,7
2021,2499,6,7
2021,2569,71,7
2021,2598,56,7
2021,2637,50,7
2021,2659,50,7
2021,2683,32,7
2021,2706,35,7
2021,2730,23,7
2021,2751,14,7
2021,2784,1,7
2021,2849,67,7
2021,2884,77,7
2021,2908,75,7
2021,2932,60,7
2021,2953,56,7
2021,2977,52,7
2021,3001,52,7
2021,3050,52,7
2021,3068,83,-7
2021,3089,82,-7
2021,3113,61,-7
2021,3134,60,-7
2021,3156,60,-7
2021,3196,47,7
2021,3220,43,7
2021,3244,40,7
2021,3307,80,7
2021,3328,78,7
2021,3363,72,7
2021,3391,69,7
2021,3416,53,7
2021,3446,49,7
2021,3467,42,7
2021,3488,39,7
2021,3517,33,7
2021,3538,31,7
2021,3576,27,7
2021,3597,25,7
2021,3626,20,7
2021,3664,21,7
2021,3705,15,7
2021,3735,9,7
2021,3773,4,7
2021,3794,4,7
2021,3832,1,7
2021,3887,75,0
2021,3913,67,0
2021,55,75,-7
2021,76,57,-7
2021,100,51,-7
2021,142,57,-7
2021,161,63,-7
2021,186,82,7
2021,207,82,7
2021,231,78,7
2021,255,70,7
2021,279,53,7
2021,300,46,7
2021,321,46,7
2021,345,41,7
2021,364,48,7
2021,388,41,7
2021,412,30,7
2021,433,22,7
2021,456,18,7
2021,477,16,7
2021,499,16,7
2021,551,2,7
2021,572,1,7
2021,628,75,3
2021,661,71,3
2021,682,66,3
2021,703,64,3
2021,724,61,3
2021,772,52,3
2021,793,41,3
2021,814,37,3
2021,844,51,3
2021,865,47,3
2021,883,95,-3
2021,904,93,-3
2021,928,98,-3
2021,949,96,-3
2021,967,45,3
2021,988,36,3
2021,1009,34,3
2021,1038,9,3
2021,1059,9,3
2021,1093,9,3
2021,1115,9,3
2021,1167,92,7
2021,1188,87,7
2021,1234,87,7
2021,1262,56,7
2021,1291,49,7
2021,1312,47,7
2021,1333,47,7
2021,1391,46,7
2021,1417,45,7
2021,1441,33,7
2021,1479,26,7
2021,1520,1,7
2021,1560,2,7
2021,1642,77,3
2021,1664,77,3
2021,1693,63,3
2021,1728,13,3
2021,1757,9,3
2021,1779,9,3
2021,1801,9,3
2021,1835,75,0
2021,1859,65,0
2021,1893,65,0
2021,1922,45,0
2021,1957,45,0
2021,1981,39,0
2021,2022,28,0
2021,2051,24,0
2021,2112,21,0
2021,2186,60,3
2021,2210,39,3
2021,2234,33,3
2021,2258,35,3
2021,2280,35,3
2021,2314,75,7
2021,2338,63,7
2021,2359,62,7
2021,2380,60,7
2021,2419,60,7
2021,2436,80,-7
2021,2465,66,-7
2021,2489,59,-7
2021,2510,59,-7
2021,2593,59,-7
2021,2618,78,7
2021,2639,82,7
2021,2668,66,7
2021,2690,66,7
2021,2719,60,7
2021,2741,60,7
2021,2766,78,-7
2021,2804,88,-7
2021,2828,83,-7
2021,2852,67,-7
2021,2888,70,-7
2021,2914,77,-7
2021,2943,72,-7
2021,2968,73,7
2021,2992,57,7
2021,3014,57,7
2021,3048,57,7
2021,3071,67,7
2021,3090,85,-7
2021,3111,79,-7
2021,3135,76,-7
2021,3175,75,-7
2021,3196,73,-7
2021,3220,63,-7
2021,3241,58,-7
2021,3265,49,-7
2021,3289,34,-7
2021,3310,30,-7
2021,3339,23,-7
2021,3360,21,-7
2021,3384,18,-7
2021,3417,18,-7
2021,3439,18,-7
2021,3459,74,7
2021,3488,26,7
2021,3509,19,7
2021,3533,17,7
2021,3559,2,7
2021,3619,67,7
2021,3640,60,7
2021,3661,54,7
2021,3690,42,7
2021,3711,39,7
2021,3733,39,7
2021,3757,19,7
2021,3795,8,7
2021,3845,4,7
2021,3904,4,7
2021,3937,1,7
2021,3990,75,0
2021,4019,65,0
2021,4072,70,0
2021,4096,67,0
2021,4120,67,0
2021,4229,35,0
2021,4273,33,0
2021,4290,80,0
2021,64,75,3
2021,85,70,3
2021,106,60,3
2021,127,59,3
2021,172,48,3
2021,183,49,3
2021,205,49,3
2021,270,51,3
2021,289,86,-3
2021,315,78,-3
2021,344,72,-3
2021,365,63,-3
2021,394,34,-3
2021,417,32,-3
2021,449,21,-3
2021,471,21,-3
2021,492,16,-3
2021,513,22,-3
2021,562,70,3
2021,586,69,3
2021,607,72,3
2021,631,56,3
2021,652,52,3
2021,673,51,3
2021,695,62,3
2021,740,80,-3
2021,761,77,-3
2021,783,77,-3
2021,805,77,-3
2021,852,69,3
2021,873,65,3
2021,913,63,3
2021,942,58,3
2021,966,49,3
2021,987,44,3
2021,1008,40,3
2021,1033,47,3
2021,1068,39,3
2021,1091,44,3
2021,1126,80,-3
2021,1147,70,-3
2021,1168,63,-3
2021,1192,41,-3
2021,1213,36,-3
2021,1259,66,3
2021,1280,64,3
2021,1304,66,3
2021,1330,47,3
2021,1357,47,3
2021,1381,36,3
2021,1405,25,3
2021,1429,23,3
2021,1453,20,3
2021,1474,17,3
2021,1530,79,-3
2021,1573,73,-3
2021,1595,73,-3
2021,1625,68,-3
2021,1646,64,-3
2021,1668,64,-3
2021,1690,64,-3
2021,1720,64,3
2021,1742,64,3
2021,1783,52,3
2021,1805,52,3
2021,1827,52,3
2021,1856,43,3
2021,1906,35,3
2021,1935,20,3
2021,1976,18,3
2021,2017,9,3
2021,2039,9,3
2021,2080,74,0
2021,2135,75,7
2021,2158,80,7
2021,2179,75,7
2021,2198,76,7
2021,2222,54,7
2021,2247,55,7
2021,2269,55,7
2021,2290,49,7
2021,2335,85,-7
2021,2359,77,-7
2021,2380,69,-7
2021,2405,67,-7
2021,2430,67,-7
2021,2464,50,-7
2021,2488,52,-7
2021,2510,52,-7
2021,2532,52,-7
2021,2577,83,7
2021,2605,60,7
2021,2683,79,3
2021,2707,76,3
2021,2728,73,3
2021,2750,73,3
2021,2798,80,-3
2021,2820,80,-3
2021,2841,69,-3
2021,2863,69,-3
2021,2886,74,-3
2021,2910,64,-3
2021,2932,64,-3
2021,2951,86,3
2021,2983,94,3
2021,3018,89,3
2021,3042,80,3
2021,3066,76,3
2021,3087,72,3
2021,3108,67,3
2021,3129,65,3
2021,3151,75,3
2021,3184,70,3
2021,3222,82,3
2021,3241,85,3
2021,3259,60,-3
2021,3283,58,-3
2021,3304,56,-3
2021,3327,51,-3
2021,3372,51,-3
2021,3425,49,3
2021,3446,45,3
2021,3475,33,3
2021,3496,27,3
2021,3517,22,3
2021,3538,22,3
2021,3592,86,-3
2021,3613,86,-3
2021,3637,83,-3
2021,3659,83,-3
2021,3682,45,3
2021,3715,38,3
2021,3736,36,3
2021,3757,35,3
2021,3778,29,3
2021,3799,30,3
2021,3820,28,3
2021,3863,75,7
2021,3885,75,7
2021,3909,63,7
2021,3931,63,7
2021,3953,63,7
2021,4005,54,7
2021,4029,48,7
2021,4070,44,7
2021,4092,44,7
2021,4131,44,7
2021,4154,49,7
2021,4247,72,7
2021,4280,51,7
2021,4309,30,7
2021,4330,28,7
2021,4354,22,7
2021,4387,32,7
2021,4429,3,7
2021,4482,75,0
2021,4504,75,0
2021,4598,75,0
2021,4637,52,0
2021,54,75,-3
2021,78,72,-3
2021,99,70,-3
2021,120,64,-3
2021,141,60,-3
2021,163,60,-3
2021,199,9,3
2021,220,6,3
2021,244,8,3
2021,266,8,3
2021,300,75,3
2021,321,61,3
2021,343,61,3
2021,364,57,3
2021,397,42,3
2021,418,37,3
2021,439,36,3
2021,461,36,3
2021,502,85,3
2021,526,60,3
2021,547,54,3
2021,568,50,3
2021,595,45,3
2021,616,44,3
2021,638,44,3
2021,663,93,-3
2021,684,90,-3
2021,708,84,-3
2021,732,81,-3
2021,756,79,-3
2021,780,72,-3
2021,826,74,-3
2021,851,61,3
2021,875,55,3
2021,896,48,3
2021,920,40,3
2021,941,36,3
2021,965,30,3
2021,986,29,3
2021,1008,29,3
2021,1049,72,7
2021,1070,75,7
2021,1094,61,7
2021,1115,60,7
2021,1139,51,7
2021,1166,53,7
2021,1188,53,7
2021,1218,48,7
2021,1242,34,7
2021,1263,24,7
2021,1284,25,7
2021,1306,25,7
2021,1341,11,7
2021,1389,75,0
2021,1413,54,0
2021,1434,50,0
2021,1456,50,0
2021,1477,47,0
2021,1494,80,0
2021,1532,78,0
2021,1556,71,0
2021,1580,65,0
2021,1621,61,0
2021,1660,61,0
2021,1696,71,0
2021,1721,76,0
2021,1745,72,0
2021,1832,89,-3
2021,1856,80,-3
2021,1877,78,-3
2021,1898,74,-3
2021,1919,69,-3
2021,1940,69,-3
2021,1959,85,3
2021,1983,68,3
2021,2004,63,3
2021,2025,59,3
2021,2049,52,3
2021,2070,44,3
2021,2120,28,3
2021,2144,25,3
2021,2165,27,3
2021,2184,35,3
2021,2218,75,-3
2021,2239,57,-3
2021,2263,55,-3
2021,2284,59,-3
2021,2306,59,-3
2021,2335,79,3
2021,2356,61,3
2021,2377,56,3
2021,2398,54,3
2021,2422,47,3
2021,2443,41,3
2021,2483,37,3
2021,2505,37,3
2021,2526,42,3
2021,2550,33,3
2021,2584,75,7
2021,2608,50,7
2021,2632,19,7
2021,2690,62,7
2021,2714,53,7
2021,2735,51,7
2021,2757,51,7
2021,2781,39,7
2021,2802,38,7
2021,2823,19,7
2021,2866,14,7
2021,2930,10,7
2021,2953,10,7
2021,2974,9,7
2021,2996,9,7
2021,3017,6,7
2021,3075,82,-7
2021,3099,75,-7
2021,3147,27,7
2021,3168,20,7
2021,3218,75,-3
2021,3242,67,-3
2021,3266,47,-3
2021,3288,47,-3
2021,3311,42,-3
2021,3335,33,-3
2021,3359,25,-3
2021,3398,25,-3
2021,3439,17,-3
2021,3458,21,-3
2021,3494,31,3
2021,3532,30,3
2021,3570,30,3
2021,3610,29,3
2021,3644,75,0
2021,3665,68,0
2021,62,74,-7
2021,84,74,-7
2021,108,66,-7
2021,130,66,-7
2021,158,86,7
2021,179,80,7
2021,200,72,7
2021,229,71,7
2021,258,61,7
2021,279,28,7
2021,308,20,7
2021,330,20,7
2021,353,15,7
2021,379,4,7
2021,440,75,-3
2021,461,76,-3
2021,485,79,-3
2021,514,22,3
2021,535,19,3
2021,557,19,3
2021,579,19,3
2021,613,75,3
2021,634,73,3
2021,658,62,3
2021,680,62,3
2021,701,57,3
2021,725,46,3
2021,753,15,3
2021,782,13,3
2021,803,10,3
2021,832,15,3
2021,854,15,3
2021,904,65,7
2021,941,63,7
2021,970,63,7
2021,991,59,7
2021,1020,51,7
2021,1063,14,7
2021,1085,14,7
2021,1109,1,7
2021,1180,77,0
2021,1209,75,0
2021,1230,74,0
2021,1254,66,0
2021,1277,71,0
2021,1298,66,0
2021,1322,55,0
2021,1344,55,0
2021,1365,54,0
2021,1400,64,0
2021,1433,59,0
2021,1454,54,0
2021,1476,54,0
2021,1498,54,0
2021,1526,92,0
2021,1548,92,0
2021,1572,69,0
2021,1593,64,0
2021,1614,63,0
2021,1636,63,0
2021,1661,86,0
2021,1682,84,0
2021,1706,81,0
2021,1734,80,0
2021,1753,67,0
2021,1774,62,0
2021,1830,86,0
2021,1854,79,0
2021,1907,68,0
2021,1932,74,0
2021,1953,66,0
2021,1989,70,0
2021,2025,79,0
2021,2074,55,0
2021,2096,55,0
2021,2125,42,0
2021,2149,37,0
2021,2173,33,0
2021,2197,28,0
2021,2224,80,0
2021,2286,75,-3
2021,2308,75,-3
2021,2332,67,-3
2021,2353,65,-3
2021,2377,41,-3
2021,2399,41,-3
2021,2431,51,-3
2021,2455,37,-3
2021,2481,36,3
2021,2502,33,3
2021,2524,33,3
2021,2548,17,3
2021,2569,12,3
2021,2591,12,3
2021,2613,12,3
2021,2654,64,3
2021,2675,61,3
2021,2694,68,3
2021,2716,68,3
2021,2742,80,-3
2021,2771,76,-3
2021,2792,72,-3
2021,2816,72,-3
2021,2844,76,3
2021,2868,54,3
2021,2897,44,3
2021,2926,32,3
2021,2954,32,3
2021,2975,29,3
2021,2994,35,3
2021,3034,75,3
2021,3055,71,3
2021,3084,65,3
2021,3108,53,3
2021,3132,35,3
2021,3180,21,3
2021,3212,26,3
2021,3233,22,3
2021,3257,24,3
2021,3276,30,3
2021,3310,75,0
2021,3350,54,0
2021,3371,47,0
2021,3400,41,0
2021,3422,41,0
2021,3448,37,0
2021,3472,33,0
2021,3492,59,0
2021,3514,59,0
2021,3538,56,0
2021,3557,58,0
2021,3582,86,0
2021,3603,72,0
2021,3624,69,0
2021,3645,63,0
2021,3669,55,0
2021,3691,55,0
2021,3712,51,0
2021,3736,43,0
2021,3757,33,0
2021,3795,35,0
2021,3831,42,0
2021,3905,34,0
2021,3939,97,0
2021,3961,97,0
2021,3990,78,0
2021,4012,78,0
